RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7831,94784708,Customer_7830,696,France,Female,38,1,67983.45262243369,3,0,0,108425.0338162075,1
7832,47315486,Customer_7831,598,Spain,Male,59,10,88294.62394605449,3,0,1,21388.70335111391,0
7833,12396716,Customer_7832,825,Spain,Female,54,10,1440.9864597525582,2,1,1,162137.8593701428,0
7834,42121887,Customer_7833,804,Spain,Male,43,10,67040.40398089458,3,0,1,150525.2452722235,0
7835,77001632,Customer_7834,653,France,Female,26,0,54734.56694440455,1,0,1,108012.29885773311,1
7836,88052989,Customer_7835,803,France,Female,62,1,67606.75495969491,2,1,0,46624.32327637002,0
7837,37509277,Customer_7836,828,Spain,Male,82,4,5907.468918737318,1,1,1,186159.61674849901,0
7838,12057244,Customer_7837,657,France,Male,21,10,4287.104540098147,2,1,0,161213.77882317555,0
7839,24842498,Customer_7838,850,France,Male,66,4,14659.55276309961,2,0,0,55620.52800575373,1
7840,79816793,Customer_7839,646,France,Male,37,1,152729.04222617962,3,0,0,150250.7437344775,1
7841,24240440,Customer_7840,628,Germany,Male,39,8,33059.12198705147,2,0,1,30685.573511941875,0
7842,55791484,Customer_7841,736,Germany,Male,49,0,42691.40345356697,2,0,0,33903.53313557566,0
7843,64259773,Customer_7842,614,Spain,Male,26,10,37092.67129656346,3,0,0,95350.42602915359,1
7844,64456834,Customer_7843,658,Germany,Male,44,10,93979.38505364208,2,0,1,143796.00736988903,0
7845,30115885,Customer_7844,790,Spain,Male,20,10,22529.747195175227,1,1,1,184410.68403401153,1
7846,72542403,Customer_7845,651,Spain,Female,52,0,5313.345369000157,2,1,1,194526.13694703832,0
7847,52567192,Customer_7846,480,France,Female,78,3,35632.23036702745,2,0,1,141946.38966046984,0
7848,54188812,Customer_7847,686,Spain,Male,35,4,97601.155902537,2,0,1,159146.13856761478,0
7849,84847531,Customer_7848,580,Spain,Female,42,1,184854.5993672838,1,1,0,107757.8209488106,0
7850,64692514,Customer_7849,736,Spain,Male,43,3,3911.885463005612,1,1,1,22122.681210693157,0
7851,45858742,Customer_7850,719,Spain,Male,59,5,124750.93382835452,2,1,1,35193.95056249801,0
7852,10976264,Customer_7851,797,France,Female,51,1,5135.380855770176,4,1,0,194487.7125235249,1
7853,89591041,Customer_7852,740,France,Male,58,1,30109.80374277053,1,0,0,85630.96197906668,1
7854,42507324,Customer_7853,759,Spain,Male,37,0,1691.5475573400824,3,1,1,157011.5079250198,0
7855,89978229,Customer_7854,583,Germany,Male,51,10,181891.80095007244,2,1,0,53125.29202539915,1
7856,17299243,Customer_7855,730,Germany,Male,18,8,92014.70821876141,3,1,0,111990.72962475565,0
7857,47482526,Customer_7856,846,Spain,Female,55,7,34549.78149721345,2,1,0,40355.276261907646,0
7858,88462955,Customer_7857,581,France,Male,26,0,35545.64300771131,4,1,0,163955.52000822086,0
7859,32573102,Customer_7858,829,Spain,Female,40,4,76591.11393693268,1,1,1,43252.1229976453,0
7860,71781572,Customer_7859,595,Spain,Female,56,0,7044.320697587301,4,0,1,144589.35621397267,1
7861,46020281,Customer_7860,564,France,Male,21,5,11753.301783235163,3,1,0,40019.98131593531,0
7862,12933865,Customer_7861,679,Germany,Female,61,4,140908.79007085675,3,0,1,165827.6430193429,1
7863,84696009,Customer_7862,721,Spain,Female,43,9,16952.932276658838,3,1,1,106339.55756766043,0
7864,66361727,Customer_7863,741,France,Female,66,1,97279.66825407745,3,0,0,89290.88610845138,1
7865,74360247,Customer_7864,553,France,Female,31,0,19194.659271968794,3,0,0,75039.10488087423,1
7866,86079786,Customer_7865,693,Spain,Male,18,10,6920.680297468951,3,1,1,141158.3413909063,1
7867,83256318,Customer_7866,581,France,Male,44,10,172718.1583592689,2,0,1,28177.40678592596,0
7868,85016152,Customer_7867,501,Spain,Male,53,3,173959.0811255321,3,0,0,172899.03088627572,0
7869,22229793,Customer_7868,557,Germany,Female,55,0,69724.45801747404,2,0,1,155009.51750139755,0
7870,62837348,Customer_7869,574,Spain,Female,27,3,46496.97214621011,3,1,1,81852.91536016618,0
7871,10145693,Customer_7870,702,Germany,Male,20,3,60349.48066711675,3,1,1,195778.1797308389,0
7872,45204166,Customer_7871,765,France,Female,40,8,39334.793633435744,3,0,0,168351.71822022053,1
7873,22076798,Customer_7872,502,Spain,Female,52,6,106155.95087581566,3,1,1,62611.693976115705,1
7874,86408261,Customer_7873,685,France,Male,51,0,105352.92307514994,1,1,1,178841.13539352253,0
7875,94771701,Customer_7874,532,Spain,Female,68,6,128185.92005149368,3,0,0,30234.627763987617,0
7876,25244854,Customer_7875,712,France,Female,39,0,55506.2872668498,1,1,0,141506.07130764337,0
7877,89990594,Customer_7876,587,Germany,Male,18,0,121212.73717936742,2,0,0,36333.652916455336,0
7878,23542914,Customer_7877,544,Spain,Male,62,2,12695.206756603764,3,1,1,195456.11085594908,0
7879,34840217,Customer_7878,729,France,Male,47,0,2294.858544550625,3,0,1,20951.49549822521,0
7880,52647864,Customer_7879,591,Spain,Male,49,8,78320.61157406085,3,0,1,55441.260356069964,0
7881,25276157,Customer_7880,618,Spain,Male,56,3,8359.767431680017,2,0,0,111466.47207242312,1
7882,75207703,Customer_7881,428,Germany,Male,63,4,59999.81225372483,1,0,0,121608.86383540554,1
7883,14379845,Customer_7882,744,France,Male,44,4,95774.35986529746,2,0,0,108223.12273666862,0
7884,75028906,Customer_7883,732,Spain,Female,62,10,39202.87110604284,2,1,0,151025.3674799021,1
7885,75693883,Customer_7884,650,Spain,Male,53,10,3364.8171433601315,2,1,1,11880.952151063779,1
7886,17150265,Customer_7885,497,Spain,Female,35,9,163614.82285422942,2,1,0,117813.25387968976,0
7887,78812592,Customer_7886,770,Spain,Male,41,2,3315.597924290856,3,0,1,127448.0079612281,0
7888,59802025,Customer_7887,583,Spain,Female,54,0,176345.7461600397,2,0,1,50978.52459940388,0
7889,14762315,Customer_7888,604,France,Female,34,4,4054.9631394197095,3,1,1,135771.99566731794,0
7890,30154352,Customer_7889,850,Spain,Female,58,2,99647.06364091641,2,1,0,134800.71005689458,0
7891,55330881,Customer_7890,579,Spain,Female,47,1,194116.9559645959,2,0,0,111471.38053451656,0
7892,31555046,Customer_7891,724,Spain,Female,50,0,178120.80956974038,1,1,1,60439.11640382811,0
7893,27036641,Customer_7892,706,France,Male,66,2,167889.76500384594,3,1,1,90070.21070731839,0
7894,57815641,Customer_7893,689,Spain,Male,50,5,160969.0172487958,2,1,0,62918.02640844156,1
7895,92944596,Customer_7894,678,Spain,Male,46,4,53563.981740765616,3,0,1,156607.22647969675,0
7896,17604323,Customer_7895,687,Germany,Female,43,7,61180.96319563092,2,0,0,128134.74101997272,0
7897,81603757,Customer_7896,677,Germany,Female,42,3,72513.06083203976,3,0,0,40077.239210273285,0
7898,90400939,Customer_7897,644,Spain,Female,49,1,169715.125290446,1,0,1,118528.04110967796,0
7899,86127930,Customer_7898,801,Spain,Male,65,3,136586.22589386045,3,0,0,181765.5787755535,1
7900,62299741,Customer_7899,518,Germany,Female,35,10,114581.93701989861,3,1,1,168490.5400409643,0
7901,16504938,Customer_7900,752,France,Female,34,0,84462.06833270125,3,1,0,179494.5374879121,1
7902,84240254,Customer_7901,732,France,Male,64,3,72250.47622885897,2,1,1,184355.95793471055,0
7903,80895996,Customer_7902,719,Germany,Male,36,1,191778.73349926394,3,0,0,47047.24752319542,0
7904,42281467,Customer_7903,761,Spain,Male,48,0,16049.309994968557,2,0,1,147169.5634659399,1
7905,35961735,Customer_7904,640,Germany,Female,36,2,16056.817925078016,2,0,1,132988.64764550637,0
7906,39959777,Customer_7905,463,France,Female,19,5,250000.0,3,0,1,17878.780323836647,0
7907,36891064,Customer_7906,642,Germany,Male,47,3,60416.43946287758,2,1,1,158205.0200303486,0
7908,30814962,Customer_7907,550,France,Female,61,0,49532.72468842041,1,1,0,50623.98744775451,1
7909,43635603,Customer_7908,576,Spain,Female,44,4,142582.2786327778,2,0,0,184356.14729902105,0
7910,96069528,Customer_7909,525,Spain,Female,22,1,142168.04993224947,2,0,1,168957.74632281464,0
7911,44743570,Customer_7910,602,Spain,Female,46,2,14573.307043227596,3,0,0,156450.60256396214,0
7912,12249476,Customer_7911,590,France,Male,33,1,14298.21384380247,3,1,1,142864.99503970225,1
7913,63091022,Customer_7912,412,Germany,Female,18,9,118952.82536255776,3,0,0,100153.26081040755,0
7914,92030463,Customer_7913,720,Spain,Female,43,0,115504.7347936371,2,0,0,161905.03445942973,0
7915,91072455,Customer_7914,850,France,Male,52,2,19134.98744904001,2,1,0,165934.50146528488,0
7916,19840850,Customer_7915,710,Spain,Female,62,2,138154.84790780838,2,0,1,30142.142620934945,0
7917,47018326,Customer_7916,629,Germany,Female,71,4,49051.85998107212,2,1,1,73960.64229230428,0
7918,44337690,Customer_7917,644,Spain,Male,54,7,47614.33007211455,1,0,1,71246.52353898494,1
7919,95783079,Customer_7918,607,France,Female,59,6,250000.0,1,1,1,35066.23777106482,0
7920,40580703,Customer_7919,659,France,Male,25,6,54925.06913772058,1,1,0,195430.82509681347,0
7921,86858045,Customer_7920,646,Spain,Female,69,1,11054.487872032962,2,1,0,121539.53041917807,1
7922,87375359,Customer_7921,565,Spain,Female,64,10,24654.03806936688,2,0,0,122708.29317697037,0
7923,62092849,Customer_7922,818,France,Female,39,2,30449.131322269568,2,1,1,83644.2657249313,0
7924,42053929,Customer_7923,501,Spain,Male,55,0,238594.911897133,2,1,1,156411.27688742982,0
7925,12337180,Customer_7924,721,Spain,Female,53,5,22993.196643087937,2,0,0,101202.3423961775,1
7926,80594726,Customer_7925,639,Spain,Female,67,4,42211.95594599395,3,0,1,151430.3703133915,1
7927,98121120,Customer_7926,840,Germany,Male,42,0,103862.82154456088,1,1,1,177009.73554020913,0
7928,32306770,Customer_7927,684,Germany,Female,33,10,24025.344714377465,1,1,0,135355.31540483944,0
7929,22792036,Customer_7928,614,Germany,Female,37,4,90709.60121917633,2,1,1,128987.37157804985,0
7930,67849810,Customer_7929,625,Spain,Female,58,3,17443.873281135006,1,1,0,159846.34726615727,0
7931,92419296,Customer_7930,653,France,Male,18,2,20831.6109219773,2,1,0,106357.23958546329,0
7932,71284718,Customer_7931,535,Spain,Male,18,1,250000.0,1,0,0,164504.52101585825,0
7933,68008079,Customer_7932,573,Spain,Male,58,10,34527.09906876728,1,0,1,29015.150015588428,1
7934,12757398,Customer_7933,471,Germany,Female,49,6,98112.85953417893,1,1,0,57167.998160132636,0
7935,43943174,Customer_7934,557,France,Male,45,4,137473.19230535565,2,1,1,185785.44557885083,0
7936,44231367,Customer_7935,659,Germany,Female,25,4,31946.4009623992,2,1,1,43841.665878941756,0
7937,87182596,Customer_7936,680,France,Male,19,9,33140.56498490708,2,0,0,96947.25567353694,0
7938,21511913,Customer_7937,452,Spain,Male,35,5,111239.62731436324,2,0,1,102157.9417386729,0
7939,23015771,Customer_7938,636,Spain,Female,50,0,70046.18157184795,2,0,0,90250.07848385707,1
7940,39239156,Customer_7939,706,Spain,Male,36,5,33677.116934949234,2,1,1,174917.1283072548,0
7941,84902468,Customer_7940,633,France,Male,58,4,103842.00898764185,2,0,0,152841.2723186001,0
7942,77509936,Customer_7941,586,Germany,Female,30,10,149470.02548259194,4,1,1,164234.10046721037,0
7943,50277273,Customer_7942,608,Germany,Female,37,6,20094.71190780707,1,0,1,198352.0631135371,0
7944,26674948,Customer_7943,595,Germany,Female,55,2,1849.3237834882577,1,0,0,195248.06073261515,1
7945,45650069,Customer_7944,586,France,Female,39,0,24030.589170020976,3,0,0,179664.21429372474,0
7946,96674382,Customer_7945,667,France,Female,40,3,84177.0740568327,2,1,0,118155.67634458408,1
7947,65913120,Customer_7946,850,Spain,Female,35,5,185105.70757077204,3,0,0,68354.67981126168,0
7948,52899050,Customer_7947,575,Germany,Female,32,0,149118.32556886107,2,0,0,147936.90940998512,1
7949,55464342,Customer_7948,618,France,Female,50,5,18843.604325687676,1,1,1,190435.4705774905,1
7950,92249450,Customer_7949,644,Germany,Male,52,8,159647.48893091964,2,0,0,198150.8412708359,0
7951,68601489,Customer_7950,581,Germany,Female,48,0,124844.2350242366,2,1,1,127122.1296746909,0
7952,81968497,Customer_7951,759,France,Male,35,6,99432.55788936758,2,0,1,143622.00244305996,0
7953,17742237,Customer_7952,412,France,Female,41,0,87410.96485191974,2,1,0,64101.45228220969,0
7954,33527193,Customer_7953,596,Spain,Female,68,0,123415.8327415811,4,1,1,49565.576355969766,1
7955,74392335,Customer_7954,731,Spain,Male,23,0,148390.75720102532,2,1,1,131947.96383168112,0
7956,72631628,Customer_7955,620,Spain,Male,73,4,128240.56989521562,2,0,1,54005.24880422979,0
7957,41738784,Customer_7956,567,Germany,Male,46,10,9745.197709908098,3,1,1,86072.7252590455,0
7958,59106585,Customer_7957,694,Germany,Female,42,7,96051.82832061063,1,0,1,104391.20195403443,0
7959,27196719,Customer_7958,740,Spain,Female,59,1,138057.46857343768,2,0,1,187311.66967899373,0
7960,83596864,Customer_7959,671,Germany,Female,18,0,15407.535533680275,4,0,1,195763.97948814888,0
7961,34363760,Customer_7960,569,Germany,Female,65,4,18040.57068932755,3,0,1,58143.068200532995,0
7962,24395813,Customer_7961,695,Germany,Male,72,0,115625.37552919336,2,0,0,36453.98524713264,0
7963,51873281,Customer_7962,609,Germany,Female,61,7,31611.492677879673,2,1,0,53956.6985954324,0
7964,55122928,Customer_7963,724,France,Male,18,1,38274.55672006068,2,1,0,109348.65991715746,1
7965,94044333,Customer_7964,798,France,Female,56,1,35509.834128292576,2,0,0,159092.17748357475,0
7966,68540709,Customer_7965,389,Spain,Female,69,2,17948.56654556391,1,1,0,109933.14337480723,1
7967,13211369,Customer_7966,661,Spain,Male,68,7,209513.61228003283,2,0,0,187394.4832287742,1
7968,11659537,Customer_7967,476,Germany,Female,23,1,122938.16785861555,2,1,1,131679.69718440916,0
7969,12364840,Customer_7968,850,Germany,Male,60,1,21630.085529870434,2,1,0,102710.42494804827,1
7970,30683593,Customer_7969,603,France,Female,71,3,8411.026363355715,2,1,1,156714.2524979693,0
7971,92376464,Customer_7970,724,Germany,Female,45,3,34964.0419575366,3,1,1,191269.18413436122,0
7972,11461433,Customer_7971,646,Germany,Female,23,10,40250.30956820064,1,0,1,74356.3160437737,1
7973,46902981,Customer_7972,569,Spain,Female,57,1,533.8052350214004,1,0,1,63399.14227113238,0
7974,92569165,Customer_7973,557,Germany,Female,60,0,163628.61629943,3,0,1,51784.96202515553,1
7975,73410949,Customer_7974,808,France,Male,42,3,142928.70613940907,3,1,0,112505.8565642941,1
7976,87645337,Customer_7975,745,Germany,Female,27,1,142365.687311828,3,1,0,99805.33143384302,1
7977,17753638,Customer_7976,844,Germany,Female,59,2,122916.26093758564,1,1,1,58164.02569097428,0
7978,38107874,Customer_7977,655,Germany,Female,33,1,99073.37702483585,1,0,1,147552.61673166856,1
7979,61908493,Customer_7978,678,Germany,Female,50,10,75490.92184342747,2,0,1,67647.60349860613,0
7980,60210069,Customer_7979,623,Germany,Male,68,1,241960.0149421765,3,1,1,154119.36140526115,1
7981,28814614,Customer_7980,621,France,Female,20,7,93289.30856565452,1,1,0,169637.87058216592,1
7982,91642415,Customer_7981,545,Spain,Male,58,10,74618.61715575586,3,1,0,174778.374072408,0
7983,13527110,Customer_7982,658,Germany,Male,41,10,116630.13911854991,1,0,0,39182.65635424415,0
7984,33176113,Customer_7983,571,Spain,Male,42,3,21203.714189719394,2,1,0,69228.07843275621,1
7985,50261864,Customer_7984,694,Spain,Male,52,10,250000.0,2,1,0,110342.15834857995,1
7986,17389434,Customer_7985,667,France,Male,33,5,1451.0960182488654,1,0,0,170899.56834503514,1
7987,93977736,Customer_7986,678,Spain,Female,27,0,78395.64375379105,3,1,0,87148.84864590848,0
7988,45717198,Customer_7987,817,Germany,Male,18,10,6017.108149566373,2,0,0,135909.70253471902,1
7989,10353153,Customer_7988,646,Germany,Male,63,3,143955.43692705696,1,1,1,97227.66966070727,0
7990,50278936,Customer_7989,725,Germany,Male,39,0,250000.0,1,1,0,17167.54418999453,0
7991,97339788,Customer_7990,850,Germany,Male,53,7,39396.06110745489,2,1,1,71189.25659772538,0
7992,64432801,Customer_7991,780,France,Male,37,4,145954.72777347112,1,0,1,154157.10537030603,0
7993,10987938,Customer_7992,765,Spain,Male,27,10,30679.01668678627,1,0,1,149178.14281452724,1
7994,84183397,Customer_7993,619,France,Female,54,8,13023.281358255139,1,1,1,178073.63119065194,1
7995,40296194,Customer_7994,672,Spain,Female,49,1,24289.593084216936,1,1,0,123289.80202078505,1
7996,77971703,Customer_7995,518,France,Male,41,1,26948.23423131547,4,1,0,155988.5455619483,1
7997,59028538,Customer_7996,699,France,Male,49,6,74704.45591945047,2,0,1,89806.82497705823,0
7998,53625285,Customer_7997,677,France,Male,30,4,119277.09180712454,3,1,0,77473.06850498452,0
7999,74449270,Customer_7998,652,Germany,Male,60,0,17226.419107107424,3,0,1,75614.81826170025,0
8000,27841583,Customer_7999,752,Germany,Male,64,1,6925.61098408949,3,0,0,41552.62501650682,1
8001,36272447,Customer_8000,529,France,Female,56,0,18793.601412342497,1,0,1,94068.47936579827,1
8002,77569986,Customer_8001,813,Spain,Female,39,4,26380.58753057866,2,0,0,164329.3736872572,1
8003,89607155,Customer_8002,740,Spain,Female,45,0,24618.501256784923,2,1,0,13876.625685009727,1
8004,45160184,Customer_8003,642,Germany,Female,68,1,18629.839146220274,2,0,1,119899.44801733745,1
8005,56708163,Customer_8004,635,France,Female,64,3,47051.98690362658,2,0,0,44160.81063589877,1
8006,27584256,Customer_8005,698,Germany,Female,74,0,145336.71399326104,1,0,0,151794.5330308934,1
8007,83743450,Customer_8006,802,Germany,Male,33,1,7931.085932516973,2,0,0,38005.1773431196,1
8008,30909659,Customer_8007,660,Germany,Male,31,10,148553.94026795047,1,1,1,42494.79777080007,0
8009,99118270,Customer_8008,664,France,Female,47,5,51538.640284834095,3,0,1,19616.721448234202,0
8010,37609116,Customer_8009,651,France,Male,51,1,81014.03241443839,1,0,1,94988.96241616993,1
8011,85029201,Customer_8010,828,Germany,Female,42,10,126703.93959001024,2,1,1,133589.25790404424,0
8012,38808715,Customer_8011,613,France,Female,39,1,27215.659586377515,3,1,1,65997.16511204622,0
8013,79263692,Customer_8012,647,Spain,Female,64,4,231317.02842595184,1,1,0,19383.564526811373,1
8014,49333160,Customer_8013,796,Spain,Male,43,2,6558.827790717425,3,0,0,187302.32586655757,0
8015,89090817,Customer_8014,664,Germany,Male,26,6,56255.23932883408,2,0,1,173713.1677501876,0
8016,12784975,Customer_8015,763,Spain,Female,28,2,22058.03706964538,4,0,1,98783.76474826022,1
8017,92738095,Customer_8016,558,Germany,Male,48,1,39311.845077227226,1,0,1,166696.7262333138,0
8018,18371223,Customer_8017,629,Germany,Female,90,4,44683.0431792324,3,0,1,162530.83042224174,0
8019,71803618,Customer_8018,798,Germany,Male,30,6,184453.2018706925,1,1,1,117399.53106641411,0
8020,18840597,Customer_8019,582,France,Male,40,3,43698.49800341831,2,0,1,110842.74193300534,0
8021,69539811,Customer_8020,634,France,Female,81,6,89786.67449294736,2,1,0,134243.68949787455,1
8022,92833209,Customer_8021,675,France,Female,37,2,227372.43707182363,2,0,0,147640.2492934463,0
8023,18126492,Customer_8022,551,France,Female,51,7,51170.37720866053,2,0,1,166231.04755803655,0
8024,96963106,Customer_8023,608,Germany,Female,73,4,39357.923220124525,3,0,1,119824.78768818092,0
